,id_movie,id,name
33897,24480,16,Animation
33898,24480,10751,Family
33899,37060,16,Animation
33900,37060,35,Comedy
33901,37060,14,Fantasy
33902,19851,18,Drama
33903,19851,36,History
33904,19851,10770,TV Movie
33905,24293,28,Action
33906,24293,18,Drama
33907,24293,14,Fantasy
33908,14161,28,Action
33909,14161,12,Adventure
33910,14161,878,Science Fiction
33911,22825,53,Thriller
33912,22825,878,Science Fiction
33913,8088,18,Drama
33914,8088,10749,Romance
33915,8088,53,Thriller
33916,70805,18,Drama
33917,70805,10749,Romance
33918,21581,99,Documentary
33919,22824,9648,Mystery
33920,22824,878,Science Fiction
33921,22824,53,Thriller
33922,25793,18,Drama
33923,23189,80,Crime
33924,23189,18,Drama
33925,11699,18,Drama
33926,11699,80,Crime
33927,18239,12,Adventure
33928,18239,14,Fantasy
33929,18239,18,Drama
33930,18239,10749,Romance
33931,17774,28,Action
33932,17774,53,Thriller
33933,28089,18,Drama
33934,28089,36,History
33935,14859,18,Drama
33936,14859,10751,Family
33937,14859,10749,Romance
33938,7860,18,Drama
33939,22832,28,Action
33940,22832,80,Crime
33941,22832,53,Thriller
33942,32511,18,Drama
33943,32511,10769,Foreign
33944,14172,28,Action
33945,14172,12,Adventure
33946,14172,53,Thriller
33947,19167,28,Action
33948,19167,12,Adventure
33949,19167,53,Thriller
33950,121088,35,Comedy
33951,121088,18,Drama
33952,121088,10749,Romance
33953,73501,12,Adventure
33954,2261,10402,Music
33955,2261,99,Documentary
33956,9924,28,Action
33957,9924,12,Adventure
33958,9924,10749,Romance
33959,9924,53,Thriller
33960,30231,35,Comedy
33961,30231,18,Drama
33962,33273,28,Action
33963,33273,53,Thriller
33964,33273,18,Drama
33965,33035,35,Comedy
33966,33035,53,Thriller
33967,33035,9648,Mystery
33968,55628,12,Adventure
33969,55628,28,Action
33970,55628,35,Comedy
33971,112687,27,Horror
33972,112687,878,Science Fiction
33973,112687,10769,Foreign
33974,20411,28,Action
33975,20411,18,Drama
33976,20411,53,Thriller
33977,71329,18,Drama
33978,32543,35,Comedy
33979,32543,18,Drama
33980,32543,36,History
33981,54966,10402,Music
33982,54966,18,Drama
33983,54966,10749,Romance
33984,91426,10749,Romance
33985,91426,18,Drama
33986,91426,36,History
33987,6058,28,Action
33988,6058,53,Thriller
33989,31002,28,Action
33990,31002,12,Adventure
33991,31002,80,Crime
33992,31002,53,Thriller
33993,34003,878,Science Fiction
33994,34003,12,Adventure
33995,34003,16,Animation
33996,34003,28,Action
33997,34003,10751,Family
33998,34003,35,Comedy
33999,25472,10751,Family
34000,25472,16,Animation
34001,7445,18,Drama
34002,7445,53,Thriller
34003,7445,10752,War
34004,23269,18,Drama
34005,47466,16,Animation
34006,109175,10751,Family
34007,153118,16,Animation
34008,18595,35,Comedy
34009,18595,18,Drama
34010,53516,35,Comedy
34011,53516,37,Western
34012,27258,18,Drama
34013,27258,27,Horror
34014,27258,53,Thriller
34015,20764,18,Drama
34016,20764,878,Science Fiction
34017,20764,53,Thriller
34018,25467,28,Action
34019,25467,18,Drama
34020,267523,16,Animation
34021,22881,18,Drama
34022,93743,35,Comedy
34023,97035,99,Documentary
34024,88276,99,Documentary
34025,99875,35,Comedy
34026,58435,99,Documentary
34027,1284,35,Comedy
34028,1284,80,Crime
34029,19116,27,Horror
34030,19116,878,Science Fiction
34031,25716,28,Action
34032,25716,35,Comedy
34033,25716,53,Thriller
34034,36106,35,Comedy
34035,36106,10749,Romance
34036,36106,18,Drama
34037,104776,18,Drama
34038,8353,10749,Romance
34039,8353,18,Drama
34040,15400,16,Animation
34041,15400,10751,Family
34042,15400,35,Comedy
34043,22640,35,Comedy
34044,22640,18,Drama
34045,22949,35,Comedy
34046,22949,10751,Family
34047,36272,28,Action
34048,36272,53,Thriller
34049,16866,878,Science Fiction
34050,16866,16,Animation
34051,16866,10751,Family
34052,16866,35,Comedy
34053,16866,12,Adventure
34054,12404,35,Comedy
34055,12404,18,Drama
34056,12404,10749,Romance
34057,23951,99,Documentary
34058,30238,99,Documentary
34059,29406,18,Drama
34060,34653,18,Drama
34061,34653,10749,Romance
34062,14452,28,Action
34063,14452,53,Thriller
34064,18472,28,Action
34065,18472,12,Adventure
34066,18472,53,Thriller
34067,51284,36,History
34068,51284,18,Drama
34069,7980,14,Fantasy
34070,7980,18,Drama
34071,22954,18,Drama
34072,22954,36,History
34073,2143,10752,War
34074,2143,18,Drama
34075,2143,10749,Romance
34076,10198,10749,Romance
34077,10198,10751,Family
34078,10198,16,Animation
34079,10198,10402,Music
34080,26171,18,Drama
34081,32634,37,Western
34082,4597,28,Action
34083,4597,80,Crime
34084,4597,18,Drama
34085,4597,53,Thriller
34086,37190,27,Horror
34087,37190,35,Comedy
34088,31909,9648,Mystery
34089,31909,878,Science Fiction
34090,31909,27,Horror
34091,62131,27,Horror
34092,62131,53,Thriller
34093,20606,35,Comedy
34094,20606,27,Horror
34095,57654,18,Drama
34096,18175,28,Action
34097,18175,12,Adventure
34098,18175,18,Drama
34099,88067,28,Action
34100,88067,53,Thriller
34101,30526,28,Action
34102,30526,18,Drama
34103,30526,53,Thriller
34104,347,18,Drama
34105,35867,18,Drama
34106,64414,18,Drama
34107,83491,18,Drama
34108,56800,28,Action
34109,56800,80,Crime
34110,56800,18,Drama
34111,38759,18,Drama
34112,28392,18,Drama
34113,92432,18,Drama
34114,92432,9648,Mystery
34115,92432,10752,War
34116,45987,18,Drama
34117,55261,28,Action
34118,55261,53,Thriller
34119,27719,28,Action
34120,27719,53,Thriller
34121,42836,28,Action
34122,42836,18,Drama
34123,101382,18,Drama
34124,47122,18,Drama
34125,89785,18,Drama
34126,129417,18,Drama
34127,53161,18,Drama
34128,53161,10749,Romance
34129,47046,18,Drama
34130,47046,10749,Romance
34131,82404,18,Drama
34132,128846,9648,Mystery
34133,128846,18,Drama
34134,128846,36,History
34135,63764,18,Drama
34136,63764,10749,Romance
34137,148597,18,Drama
34138,46886,99,Documentary
34139,24438,35,Comedy
34140,60639,28,Action
34141,60639,35,Comedy
34142,14704,10751,Family
34143,14704,12,Adventure
34144,14704,16,Animation
34145,100122,27,Horror
34146,100122,53,Thriller
34147,100122,10769,Foreign
34148,33052,35,Comedy
34149,140281,35,Comedy
34150,26032,18,Drama
34151,26032,35,Comedy
34152,26032,10749,Romance
34153,29697,18,Drama
34154,16576,18,Drama
34155,16576,10749,Romance
34156,16576,10769,Foreign
34157,19197,27,Horror
34158,19197,53,Thriller
34159,23947,18,Drama
34160,25968,18,Drama
34161,25968,10749,Romance
34162,61872,14,Fantasy
34163,61872,18,Drama
34164,61872,878,Science Fiction
34165,32615,18,Drama
34166,32615,80,Crime
34167,19995,28,Action
34168,19995,12,Adventure
34169,19995,14,Fantasy
34170,19995,878,Science Fiction
34171,10197,18,Drama
34172,10197,10402,Music
34173,10197,10749,Romance
34174,9650,80,Crime
34175,9650,18,Drama
34176,9650,53,Thriller
34177,64481,18,Drama
34178,64481,10749,Romance
34179,64481,10752,War
34180,10268,35,Comedy
34181,22897,35,Comedy
34182,22897,10749,Romance
34183,10528,28,Action
34184,10528,12,Adventure
34185,10528,80,Crime
34186,10528,9648,Mystery
34187,25196,18,Drama
34188,25196,10402,Music
34189,25196,10749,Romance
34190,13988,28,Action
34191,13988,53,Thriller
34192,36811,18,Drama
34193,36811,10749,Romance
34194,40054,35,Comedy
34195,23398,35,Comedy
34196,23398,10751,Family
34197,23398,16,Animation
34198,23398,14,Fantasy
34199,23398,10402,Music
34200,28520,18,Drama
34201,28520,53,Thriller
34202,28520,10749,Romance
34203,15772,18,Drama
34204,132397,18,Drama
34205,38908,35,Comedy
34206,42206,18,Drama
34207,26533,53,Thriller
34208,25137,80,Crime
34209,25137,18,Drama
34210,25137,9648,Mystery
34211,22043,18,Drama
34212,18898,35,Comedy
34213,18898,18,Drama
34214,26123,35,Comedy
34215,40494,18,Drama
34216,27172,37,Western
34217,17591,28,Action
34218,17591,12,Adventure
34219,17591,18,Drama
34220,17591,10752,War
34221,49687,18,Drama
34222,49687,35,Comedy
34223,49687,10749,Romance
34224,51831,28,Action
34225,51831,53,Thriller
34226,44808,12,Adventure
34227,44808,28,Action
34228,44808,53,Thriller
34229,121379,35,Comedy
34230,41886,99,Documentary
34231,24050,18,Drama
34232,24050,35,Comedy
34233,94803,18,Drama
34234,94803,80,Crime
34235,156015,53,Thriller
34236,156015,35,Comedy
34237,156015,18,Drama
34238,94727,99,Documentary
34239,132392,99,Documentary
34240,114790,35,Comedy
34241,114790,18,Drama
34242,114790,10749,Romance
34243,36293,28,Action
34244,36293,878,Science Fiction
34245,36293,53,Thriller
34246,26129,28,Action
34247,26129,53,Thriller
34248,110733,10749,Romance
34249,110733,18,Drama
34250,110733,10402,Music
34251,96107,18,Drama
34252,96107,10749,Romance
34253,89647,37,Western
34254,89647,12,Adventure
34255,89647,10749,Romance
34256,27390,35,Comedy
34257,27390,27,Horror
34258,122163,53,Thriller
34259,352237,53,Thriller
34260,352237,35,Comedy
34261,352237,80,Crime
34262,25769,28,Action
34263,25769,18,Drama
34264,25769,27,Horror
34265,25769,878,Science Fiction
34266,25769,53,Thriller
34267,14159,18,Drama
34268,14159,10749,Romance
34269,14159,10769,Foreign
34270,25680,80,Crime
34271,25680,18,Drama
34272,36117,18,Drama
34273,36117,80,Crime
34274,43876,18,Drama
34275,63215,18,Drama
34276,80960,35,Comedy
34277,80960,10749,Romance
34278,97032,99,Documentary
34279,64736,35,Comedy
34280,64736,18,Drama
34281,64736,10749,Romance
34282,23963,27,Horror
34283,23963,9648,Mystery
34284,23963,878,Science Fiction
34285,35148,28,Action
34286,35148,12,Adventure
34287,35148,10751,Family
34288,35148,14,Fantasy
34289,26465,99,Documentary
34290,26465,10402,Music
34291,51422,28,Action
34292,51422,53,Thriller
34293,60489,18,Drama
34294,60489,28,Action
34295,60489,53,Thriller
34296,60489,878,Science Fiction
34297,16204,18,Drama
34298,23404,28,Action
34299,23404,18,Drama
34300,23404,53,Thriller
34301,20236,28,Action
34302,20236,12,Adventure
34303,20236,53,Thriller
34304,148077,35,Comedy
34305,148077,18,Drama
34306,42564,18,Drama
34307,42564,36,History
34308,65572,53,Thriller
34309,65572,18,Drama
34310,65572,27,Horror
34311,25190,18,Drama
34312,25190,10749,Romance
34313,22327,18,Drama
34314,22327,35,Comedy
34315,22327,10749,Romance
34316,19901,14,Fantasy
34317,19901,27,Horror
34318,19901,28,Action
34319,19901,53,Thriller
34320,19901,878,Science Fiction
34321,28644,18,Drama
34322,24458,10752,War
34323,24458,99,Documentary
34324,24458,36,History
34325,13723,28,Action
34326,13723,12,Adventure
34327,13723,53,Thriller
34328,15791,28,Action
34329,15791,12,Adventure
34330,15791,53,Thriller
34331,28178,18,Drama
34332,28178,10751,Family
34333,291554,10749,Romance
34334,291554,35,Comedy
34335,291554,18,Drama
34336,149851,35,Comedy
34337,14773,99,Documentary
34338,147683,35,Comedy
34339,147683,37,Western
34340,25195,10749,Romance
34341,25195,35,Comedy
34342,20504,28,Action
34343,20504,53,Thriller
34344,20504,878,Science Fiction
34345,33613,28,Action
34346,33613,53,Thriller
34347,33613,80,Crime
34348,33613,9648,Mystery
34349,57251,35,Comedy
34350,57251,18,Drama
34351,85126,80,Crime
34352,123772,18,Drama
34353,4286,18,Drama
34354,4286,10749,Romance
34355,21575,80,Crime
34356,21575,18,Drama
34357,104320,18,Drama
34358,104320,10769,Foreign
34359,4932,35,Comedy
34360,4932,10749,Romance
34361,39023,27,Horror
34362,39023,9648,Mystery
34363,39023,53,Thriller
34364,25927,18,Drama
34365,25927,28,Action
34366,25927,53,Thriller
34367,25927,80,Crime
34368,14173,28,Action
34369,14173,16,Animation
34370,14173,18,Drama
34371,14173,10769,Foreign
34372,14173,10749,Romance
34373,14173,53,Thriller
34374,28227,99,Documentary
34375,31875,18,Drama
34376,31875,10769,Foreign
34377,31875,10749,Romance
34378,44085,18,Drama
34379,44085,10769,Foreign
34380,58589,28,Action
34381,58589,878,Science Fiction
34382,58589,10752,War
34383,26820,35,Comedy
34384,26820,18,Drama
34385,119905,18,Drama
34386,24271,35,Comedy
34387,24271,80,Crime
34388,52273,28,Action
34389,52273,53,Thriller
34390,95140,28,Action
34391,95140,53,Thriller
34392,179066,35,Comedy
34393,179066,18,Drama
34394,37222,18,Drama
34395,37222,10749,Romance
34396,55197,18,Drama
34397,87065,99,Documentary
34398,20551,35,Comedy
34399,20551,18,Drama
34400,20551,10751,Family
34401,28280,28,Action
34402,28280,12,Adventure
34403,28280,80,Crime
34404,28280,53,Thriller
34405,26125,28,Action
34406,26125,53,Thriller
34407,26765,35,Comedy
34408,26765,99,Documentary
34409,5707,99,Documentary
34410,5707,28,Action
34411,5707,10752,War
34412,5707,36,History
34413,323111,28,Action
34414,323111,18,Drama
34415,26961,27,Horror
34416,26961,14,Fantasy
34417,26961,878,Science Fiction
34418,1450,28,Action
34419,1450,12,Adventure
34420,1450,27,Horror
34421,1450,878,Science Fiction
34422,1450,53,Thriller
34423,101006,18,Drama
34424,52429,35,Comedy
34425,52429,10749,Romance
34426,81895,28,Action
34427,81895,12,Adventure
34428,148435,35,Comedy
34429,46335,18,Drama
34430,46335,10402,Music
34431,46335,10749,Romance
34432,18476,80,Crime
34433,18476,18,Drama
34434,18476,27,Horror
34435,18476,9648,Mystery
34436,18476,53,Thriller
34437,15774,18,Drama
34438,20107,35,Comedy
34439,20107,18,Drama
34440,20107,10749,Romance
34441,12161,18,Drama
34442,164421,18,Drama
34443,101342,35,Comedy
34444,41970,18,Drama
34445,41970,10769,Foreign
34446,89800,18,Drama
34447,89800,10769,Foreign
34448,21521,28,Action
34449,21521,35,Comedy
34450,44027,80,Crime
34451,44027,18,Drama
34452,44027,53,Thriller
34453,143098,18,Drama
34454,31175,18,Drama
34455,31175,35,Comedy
34456,22274,10749,Romance
34457,22274,18,Drama
34458,4579,35,Comedy
34459,4579,18,Drama
34460,32097,18,Drama
34461,83430,18,Drama
34462,13634,35,Comedy
34463,13634,18,Drama
34464,13634,10749,Romance
34465,144089,28,Action
34466,144089,37,Western
34467,40229,27,Horror
34468,40229,9648,Mystery
34469,40229,53,Thriller
34470,10800,16,Animation
34471,10800,10751,Family
34472,25676,18,Drama
34473,25676,28,Action
34474,25676,35,Comedy
34475,44941,35,Comedy
34476,44941,28,Action
34477,44941,12,Adventure
34478,44941,10749,Romance
34479,25205,18,Drama
34480,25205,35,Comedy
34481,17602,99,Documentary
34482,14981,99,Documentary
34483,45699,10751,Family
34484,45699,18,Drama
34485,45699,35,Comedy
34486,17606,18,Drama
34487,17606,53,Thriller
34488,17606,9648,Mystery
34489,17606,10749,Romance
34490,25594,28,Action
34491,25594,80,Crime
34492,25594,18,Drama
34493,25594,53,Thriller
34494,25602,28,Action
34495,25602,80,Crime
34496,25602,18,Drama
34497,25602,53,Thriller
34498,40660,18,Drama
34499,40660,35,Comedy
34500,101376,99,Documentary
34501,101376,10769,Foreign
34502,49956,18,Drama
34503,43844,35,Comedy
34504,43844,18,Drama
34505,15930,28,Action
34506,15930,18,Drama
34507,15930,10749,Romance
34508,65642,35,Comedy
34509,65642,18,Drama
34510,86303,18,Drama
34511,52229,10749,Romance
34512,52229,18,Drama
34513,52229,80,Crime
34514,2395,14,Fantasy
34515,2395,12,Adventure
34516,2395,35,Comedy
34517,2395,10751,Family
34518,13855,80,Crime
34519,13855,18,Drama
34520,13855,53,Thriller
34521,21153,99,Documentary
34522,83994,35,Comedy
34523,83994,18,Drama
34524,83994,10749,Romance
34525,5761,18,Drama
34526,5761,10749,Romance
34527,57978,18,Drama
34528,57978,35,Comedy
34529,57978,10770,TV Movie
34530,23999,35,Comedy
34531,23999,18,Drama
34532,23999,10770,TV Movie
34533,42720,18,Drama
34534,17911,27,Horror
34535,17911,878,Science Fiction
34536,32559,18,Drama
34537,253476,80,Crime
34538,253476,53,Thriller
34539,69061,35,Comedy
34540,13382,16,Animation
34541,13382,10751,Family
34542,13358,35,Comedy
34543,13358,10751,Family
34544,33511,18,Drama
34545,27182,99,Documentary
34546,29110,99,Documentary
34547,29110,10769,Foreign
34548,23410,27,Horror
34549,23410,878,Science Fiction
34550,23410,53,Thriller
34551,266740,99,Documentary
34552,266740,35,Comedy
34553,266740,18,Drama
34554,22164,18,Drama
34555,22164,28,Action
34556,22164,53,Thriller
34557,15255,28,Action
34558,15255,80,Crime
34559,15255,53,Thriller
34560,71885,10770,TV Movie
34561,71885,10751,Family
34562,71885,35,Comedy
34563,71885,18,Drama
34564,20453,18,Drama
34565,20453,35,Comedy
34566,20453,10749,Romance
34567,16095,18,Drama
34568,4253,18,Drama
34569,4253,35,Comedy
34570,4253,10749,Romance
34571,4253,10751,Family
34572,4253,10769,Foreign
34573,43346,35,Comedy
34574,40083,28,Action
34575,40083,12,Adventure
34576,40083,18,Drama
34577,61864,35,Comedy
34578,59390,35,Comedy
34579,59390,10749,Romance
34580,22894,27,Horror
34581,15807,28,Action
34582,15807,12,Adventure
34583,15807,18,Drama
34584,15807,36,History
34585,15807,10752,War
34586,85507,18,Drama
34587,72241,12,Adventure
34588,72241,18,Drama
34589,72241,36,History
34590,72241,37,Western
34591,72241,10749,Romance
34592,22404,18,Drama
34593,22404,53,Thriller
34594,22404,10752,War
34595,27567,35,Comedy
34596,27567,18,Drama
34597,147692,80,Crime
34598,147692,37,Western
34599,41787,53,Thriller
34600,41787,9648,Mystery
34601,106482,10749,Romance
34602,106482,35,Comedy
34603,26752,35,Comedy
34604,26752,18,Drama
34605,48609,35,Comedy
34606,251281,99,Documentary
34607,160266,35,Comedy
34608,160266,27,Horror
34609,21033,18,Drama
34610,21033,9648,Mystery
34611,21033,53,Thriller
34612,23988,35,Comedy
34613,23988,27,Horror
34614,51120,35,Comedy
34615,51120,10751,Family
34616,51120,14,Fantasy
34617,21453,16,Animation
34618,21453,53,Thriller
34619,21453,27,Horror
34620,21453,14,Fantasy
34621,5153,18,Drama
34622,5153,36,History
34623,17836,28,Action
34624,17836,37,Western
34625,51429,28,Action
34626,51429,80,Crime
34627,51429,18,Drama
34628,32130,35,Comedy
34629,32130,10749,Romance
34630,126083,35,Comedy
34631,126083,10749,Romance
34632,13522,28,Action
34633,13522,12,Adventure
34634,13522,18,Drama
34635,13522,36,History
34636,47370,18,Drama
34637,47370,36,History
34638,47370,10752,War
34639,31156,16,Animation
34640,84104,27,Horror
34641,46336,35,Comedy
34642,46336,18,Drama
34643,46336,14,Fantasy
34644,46336,10749,Romance
34645,27569,18,Drama
34646,62775,35,Comedy
34647,62775,18,Drama
34648,120109,35,Comedy
34649,8349,28,Action
34650,8349,12,Adventure
34651,8349,18,Drama
34652,8349,36,History
34653,8349,10752,War
34654,75877,18,Drama
34655,43891,80,Crime
34656,43891,18,Drama
34657,33295,99,Documentary
34658,29501,35,Comedy
34659,29501,18,Drama
34660,29501,10749,Romance
34661,16453,35,Comedy
34662,13477,14,Fantasy
34663,13477,35,Comedy
34664,13477,10749,Romance
34665,12201,80,Crime
34666,12201,18,Drama
34667,12201,9648,Mystery
34668,12201,53,Thriller
34669,47554,18,Drama
34670,47554,53,Thriller
34671,33395,80,Crime
34672,33395,35,Comedy
34673,33395,9648,Mystery
34674,33395,53,Thriller
34675,2974,80,Crime
34676,2974,18,Drama
34677,2974,27,Horror
34678,14016,28,Action
34679,14016,80,Crime
34680,14016,53,Thriller
34681,94706,18,Drama
34682,94706,99,Documentary
34683,26466,27,Horror
34684,49807,18,Drama
34685,99749,53,Thriller
34686,99749,18,Drama
34687,79509,28,Action
34688,79509,27,Horror
34689,79509,53,Thriller
34690,46623,28,Action
34691,46623,12,Adventure
34692,46623,18,Drama
34693,46623,37,Western
34694,52863,18,Drama
34695,92283,18,Drama
34696,92283,10751,Family
34697,42137,16,Animation
34698,42137,28,Action
34699,42137,12,Adventure
34700,42137,18,Drama
34701,42137,878,Science Fiction
34702,8952,35,Comedy
34703,8952,18,Drama
34704,8952,10749,Romance
34705,40724,18,Drama
34706,40724,10749,Romance
34707,40724,10751,Family
34708,33159,18,Drama
34709,33159,37,Western
34710,26137,18,Drama
34711,26137,10769,Foreign
34712,71825,35,Comedy
34713,103201,28,Action
34714,103201,53,Thriller
34715,98246,18,Drama
34716,98246,36,History
34717,98246,10769,Foreign
34718,33630,35,Comedy
34719,33630,10749,Romance
34720,51675,99,Documentary
34721,33602,18,Drama
34722,12169,18,Drama
34723,252407,35,Comedy
34724,43333,18,Drama
34725,43333,10749,Romance
34726,42212,35,Comedy
34727,42212,10402,Music
34728,42212,10749,Romance
34729,33728,35,Comedy
34730,33728,18,Drama
34731,33728,10752,War
34732,27989,28,Action
34733,27989,35,Comedy
34734,27989,10749,Romance
34735,25983,9648,Mystery
34736,25983,27,Horror
34737,42683,80,Crime
34738,42683,18,Drama
34739,271677,53,Thriller
34740,271677,28,Action
34741,271677,12,Adventure
34742,271677,18,Drama
34743,46423,18,Drama
34744,46423,10769,Foreign
34745,46423,10749,Romance
34746,24469,18,Drama
34747,11518,18,Drama
34748,11518,10749,Romance
34749,7344,35,Comedy
34750,7344,10749,Romance
34751,4887,18,Drama
34752,51022,10752,War
34753,51022,18,Drama
34754,51022,35,Comedy
34755,51022,80,Crime
34756,31578,10770,TV Movie
34757,31578,27,Horror
34758,18670,35,Comedy
34759,18670,28,Action
34760,18670,12,Adventure
34761,25293,80,Crime
34762,25293,18,Drama
34763,25293,9648,Mystery
34764,25293,53,Thriller
34765,59013,80,Crime
34766,59013,53,Thriller
34767,32856,35,Comedy
34768,32856,10749,Romance
34769,7978,18,Drama
34770,7978,27,Horror
34771,7978,53,Thriller
34772,60086,27,Horror
34773,60086,53,Thriller
34774,11324,18,Drama
34775,11324,53,Thriller
34776,11324,9648,Mystery
34777,90052,9648,Mystery
34778,90052,80,Crime
34779,81382,53,Thriller
34780,81382,9648,Mystery
34781,81382,80,Crime
34782,8898,18,Drama
34783,8898,9648,Mystery
34784,8898,53,Thriller
34785,17334,35,Comedy
34786,17334,10749,Romance
34787,26715,18,Drama
34788,26715,28,Action
34789,26715,35,Comedy
34790,26715,53,Thriller
34791,26715,80,Crime
34792,19311,16,Animation
34793,19311,18,Drama
34794,38448,18,Drama
34795,38448,10749,Romance
34796,45988,10752,War
34797,45988,36,History
34798,45988,28,Action
34799,20047,80,Crime
34800,20047,18,Drama
34801,20047,53,Thriller
34802,55522,18,Drama
34803,55522,10769,Foreign
34804,81399,10749,Romance
34805,13949,18,Drama
34806,13949,10749,Romance
34807,24253,18,Drama
34808,24253,28,Action
34809,24253,53,Thriller
34810,24253,80,Crime
34811,24253,9648,Mystery
34812,15324,99,Documentary
34813,32657,12,Adventure
34814,32657,14,Fantasy
34815,32657,10751,Family
34816,23742,28,Action
34817,23742,35,Comedy
34818,23742,80,Crime
34819,36457,18,Drama
34820,27561,35,Comedy
34821,27561,80,Crime
34822,11439,53,Thriller
34823,11439,9648,Mystery
34824,42586,18,Drama
34825,42586,35,Comedy
34826,42586,53,Thriller
34827,42586,10402,Music
34828,42586,10749,Romance
34829,26963,16,Animation
34830,26963,10751,Family
34831,26963,14,Fantasy
34832,32868,35,Comedy
34833,32868,18,Drama
34834,30298,35,Comedy
34835,30298,18,Drama
34836,30298,10752,War
34837,23172,28,Action
34838,23172,35,Comedy
34839,23172,10751,Family
34840,30128,35,Comedy
34841,30128,18,Drama
34842,29381,80,Crime
34843,29381,18,Drama
34844,42295,18,Drama
34845,42295,28,Action
34846,42295,53,Thriller
34847,42295,80,Crime
34848,41894,18,Drama
34849,41894,80,Crime
34850,67736,53,Thriller
34851,67736,18,Drama
34852,25950,28,Action
34853,25950,12,Adventure
34854,25950,18,Drama
34855,25950,14,Fantasy
34856,32124,18,Drama
34857,32124,53,Thriller
34858,26428,12,Adventure
34859,26428,18,Drama
34860,26428,36,History
34861,56931,12,Adventure
34862,56931,14,Fantasy
34863,56931,28,Action
34864,56931,10751,Family
34865,12273,28,Action
34866,12273,35,Comedy
34867,22805,35,Comedy
34868,22805,18,Drama
34869,79519,35,Comedy
34870,79519,10749,Romance
34871,20083,18,Drama
34872,20083,28,Action
34873,20083,53,Thriller
34874,20083,80,Crime
34875,29388,28,Action
34876,29388,12,Adventure
34877,29388,35,Comedy
34878,15357,28,Action
34879,15357,53,Thriller
34880,15357,80,Crime
34881,20406,28,Action
34882,20406,12,Adventure
34883,20406,18,Drama
34884,22166,28,Action
34885,22166,53,Thriller
34886,18489,99,Documentary
34887,120280,35,Comedy
34888,19962,35,Comedy
34889,29427,9648,Mystery
34890,29427,27,Horror
34891,29427,28,Action
34892,22971,18,Drama
34893,22971,10749,Romance
34894,22971,10752,War
34895,45576,99,Documentary
34896,45576,18,Drama
34897,23023,35,Comedy
34898,23023,10751,Family
34899,23023,14,Fantasy
34900,29785,99,Documentary
34901,29785,36,History
34902,63195,10752,War
34903,63195,18,Drama
34904,63195,36,History
34905,20871,35,Comedy
34906,20871,80,Crime
34907,20871,18,Drama
34908,14235,28,Action
34909,14235,12,Adventure
34910,14235,18,Drama
34911,14235,27,Horror
34912,14235,878,Science Fiction
34913,14235,53,Thriller
34914,71370,18,Drama
34915,71370,53,Thriller
34916,71370,10769,Foreign
34917,25967,27,Horror
34918,25967,878,Science Fiction
34919,25967,53,Thriller
34920,5595,9648,Mystery
34921,5595,53,Thriller
34922,32092,10749,Romance
34923,32092,18,Drama
34924,32092,36,History
34925,10664,53,Thriller
34926,10664,27,Horror
34927,28739,27,Horror
34928,17473,18,Drama
34929,17473,10749,Romance
34930,224642,18,Drama
34931,224642,9648,Mystery
34932,224642,53,Thriller
34933,117499,18,Drama
34934,26022,18,Drama
34935,26022,10749,Romance
34936,12155,10751,Family
34937,12155,14,Fantasy
34938,12155,12,Adventure
34939,40623,12,Adventure
34940,40623,16,Animation
34941,40623,35,Comedy
34942,40623,10751,Family
34943,40623,14,Fantasy
34944,22972,10752,War
34945,22972,28,Action
34946,22972,12,Adventure
34947,22972,18,Drama
34948,22972,53,Thriller
34949,119819,12,Adventure
34950,119819,18,Drama
34951,119819,10749,Romance
34952,119819,37,Western
34953,29182,18,Drama
34954,29182,80,Crime
34955,17277,10752,War
34956,17277,18,Drama
34957,17277,36,History
34958,24424,80,Crime
34959,24424,18,Drama
34960,26389,28,Action
34961,26389,80,Crime
34962,26389,53,Thriller
34963,61880,28,Action
34964,61880,18,Drama
34965,31515,35,Comedy
34966,31515,10749,Romance
34967,20618,35,Comedy
34968,28925,28,Action
34969,28925,27,Horror
34970,23488,14,Fantasy
34971,23488,18,Drama
34972,23488,53,Thriller
34973,26771,35,Comedy
34974,26771,18,Drama
34975,43012,28,Action
34976,43012,12,Adventure
34977,43012,18,Drama
34978,43012,10749,Romance
34979,43012,10752,War
34980,27583,35,Comedy
34981,27583,18,Drama
34982,27583,10749,Romance
34983,6883,28,Action
34984,6883,53,Thriller
34985,26390,80,Crime
34986,26390,18,Drama
34987,26390,53,Thriller
34988,34016,35,Comedy
34989,34016,10749,Romance
34990,25941,53,Thriller
34991,25941,80,Crime
34992,25941,18,Drama
34993,25941,28,Action
34994,34195,10769,Foreign
34995,34195,27,Horror
34996,34195,53,Thriller
34997,20471,12,Adventure
34998,20471,35,Comedy
34999,20471,18,Drama
35000,18514,18,Drama
35001,23169,18,Drama
35002,23169,10749,Romance
35003,18704,18,Drama
35004,18704,10749,Romance
35005,12718,35,Comedy
35006,12718,27,Horror
35007,12718,878,Science Fiction
35008,15360,9648,Mystery
35009,15360,27,Horror
35010,15360,53,Thriller
35011,15360,10770,TV Movie
35012,19969,27,Horror
35013,19969,10769,Foreign
35014,85521,18,Drama
35015,85521,80,Crime
35016,36233,28,Action
35017,36233,12,Adventure
35018,36233,37,Western
35019,16763,80,Crime
35020,16763,53,Thriller
35021,16350,18,Drama
